1410908440,30.47,5.76,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1410912040,31.39,5.72,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1410915642,28.75,5.75,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1410919245,29.01,5.70,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1410922841,30.11,5.67,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1410926440,28.70,5.76,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1410930040,29.24,5.83,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1410933639,29.21,5.72,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1410937240,31.92,5.80,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1410940845,30.67,5.85,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1410944439,30.44,5.85,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1410948039,30.69,5.76,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1410951641,31.62,5.81,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1410955239,29.96,5.88,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1410958839,31.96,5.86,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1410962441,30.51,5.82,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1410966037,21.81,5.72,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1410969640,31.78,5.79,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1410973239,31.27,5.76,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1410976840,29.17,5.83,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1410980440,30.00,5.76,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1410984041,30.91,5.73,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1410987645,23.89,5.73,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1410991245,10.50,5.74,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1410994840,29.47,5.85,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1410998441,29.98,5.75,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411002042,30.73,5.71,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411005644,29.80,5.79,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411009244,28.39,5.74,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411012840,28.74,5.77,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411016440,29.25,5.83,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411020039,30.11,5.87,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411023639,31.85,5.83,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411027239,29.65,5.77,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411030839,30.37,5.85,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411034440,31.89,5.80,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411038040,31.83,5.89,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411041639,29.76,5.81,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411045242,29.68,5.82,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411048846,8.92,5.74,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411052441,31.54,5.90,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411056040,31.44,5.75,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411059640,29.28,5.80,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411063240,30.72,5.84,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411066841,28.05,5.74,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411070440,30.55,5.80,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411074042,29.93,5.74,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411077640,29.82,5.75,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411081240,29.72,5.84,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411084839,30.85,5.85,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411088441,31.23,5.73,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411092040,29.63,5.79,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411095646,10.41,5.73,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411099240,30.24,5.80,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411102840,28.81,5.79,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411106439,31.18,5.83,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411110039,28.78,5.78,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411113639,28.78,5.90,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411117239,28.80,5.79,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411120839,29.55,5.84,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411124439,31.51,5.84,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411128045,30.21,5.83,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411131640,30.60,5.86,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411135240,28.77,5.79,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411138841,29.53,5.79,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411142440,30.13,5.85,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411146042,29.74,5.74,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411149640,30.09,5.84,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411153240,29.38,5.85,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411156840,28.79,5.79,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411160443,31.24,5.75,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411164042,29.18,5.78,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411167640,31.05,5.71,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411171242,29.02,5.73,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411174846,30.02,5.86,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411178441,28.68,5.73,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411182041,29.14,5.78,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411185643,29.89,5.45,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411189239,29.45,5.85,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411192841,28.72,5.83,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411196442,9.80,5.74,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411200039,29.08,5.79,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411203643,9.29,5.74,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411207240,28.80,5.80,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411210840,30.62,5.83,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411214439,29.97,5.80,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411218042,29.93,5.84,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411221640,29.93,5.75,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411225240,29.14,5.79,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411228840,30.93,5.82,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411232442,27.87,5.71,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411236041,30.86,5.88,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411239643,29.80,5.72,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411243242,28.74,5.76,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411246842,30.74,5.73,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411250449,25.21,5.73,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411254042,28.68,5.78,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411257644,28.74,5.77,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411261244,28.74,5.75,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411264846,29.89,5.78,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411268431,28.72,0.39,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411272063,28.79,5.71,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411275647,28.80,5.78,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411282882,28.70,5.78,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411286444,29.96,5.27,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411291774,28.78,5.76,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411293639,30.04,5.84,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411297239,30.01,5.88,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411300839,28.79,5.72,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411304439,28.80,5.83,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411308040,31.17,5.83,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411311642,32.02,5.81,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411315242,29.20,5.82,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411318841,29.84,5.83,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411322442,32.20,5.83,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411326041,31.60,5.72,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411329644,27.07,5.74,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411333240,30.34,5.75,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411336840,30.77,5.83,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411340446,7.40,5.74,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411344040,28.74,5.75,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411347651,31.73,5.74,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411351243,27.61,5.77,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411354846,29.93,5.72,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411358440,29.76,5.85,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411362039,30.68,5.87,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411365639,31.20,5.82,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411369239,30.22,5.78,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411372843,11.25,5.73,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411376439,30.31,5.82,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411380039,30.37,5.86,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411383639,29.69,5.84,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411387239,28.80,5.84,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411390840,28.77,5.85,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411394440,28.77,5.77,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411398042,30.03,5.86,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411401640,30.00,5.86,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411405241,31.86,5.82,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411408841,28.81,5.81,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411412440,31.49,5.81,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411416040,28.73,5.77,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411419641,28.78,5.84,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411423239,29.88,5.80,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411426843,31.23,5.84,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411430435,28.84,5.84,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411434042,29.23,5.85,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411437638,28.79,5.75,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411441242,29.15,5.88,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411444841,29.26,5.74,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411448440,29.95,5.75,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411452039,29.46,5.83,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411455639,31.99,5.91,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411459240,32.05,5.72,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411462841,29.88,5.84,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411466439,28.77,5.87,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411470039,31.59,5.89,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411473639,29.91,5.86,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411477246,10.51,5.74,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411480840,31.99,5.82,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411484446,8.05,5.76,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411488042,30.09,5.79,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411491640,31.70,5.86,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411495307,85.92,23.30,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411498907,90.79,23.30,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411502511,83.23,23.28,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411506112,90.69,23.27,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411509717,85.22,23.22,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411513313,79.56,23.31,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411516910,83.39,23.27,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411520502,73.24,23.21,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411524122,10.85,22.40,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411527714,84.35,23.28,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411531315,86.10,23.27,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411534908,81.15,23.27,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411538508,86.45,23.29,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411542109,79.41,23.30,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411545708,83.54,23.32,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411549308,81.51,23.32,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411552912,77.35,23.42,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411556521,17.21,22.73,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411560108,80.81,23.29,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411563675,80.34,23.17,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411567282,74.06,23.34,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411570910,80.48,23.42,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411574518,75.23,23.40,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411578108,87.77,23.31,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411585321,20.18,22.45,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411588908,88.06,23.29,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411592520,8.18,22.40,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411596114,73.19,23.35,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411599707,83.27,23.31,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411606910,87.40,23.21,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411610486,86.20,23.24,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411614114,85.02,23.21,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411617717,76.65,23.29,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411621324,8.69,22.50,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411624913,77.09,23.38,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411628510,84.80,23.18,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411632111,87.17,23.34,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411635709,84.99,23.33,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411639308,85.07,23.30,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411642912,78.91,23.31,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411646504,26.06,23.33,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411650105,61.78,23.30,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411653635,24.04,23.29,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411657315,69.58,23.31,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411660906,54.58,23.40,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411664428,1.04,14.43,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411668121,18.91,23.31,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411671643,48.35,23.33,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411675303,58.29,23.31,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411678907,88.65,23.33,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411682510,84.77,23.39,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411686110,80.62,23.31,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411689713,84.95,23.32,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411693311,84.31,23.31,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411696918,75.74,23.26,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411700512,81.98,23.27,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411704110,81.29,23.34,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411707711,86.52,23.31,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411711313,73.03,23.42,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411714908,84.29,23.31,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411718508,81.51,23.29,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411722112,81.64,23.42,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411725638,47.07,23.40,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411729249,5.69,21.93,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411732846,88.85,23.31,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411736444,28.81,23.26,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411743664,6.37,22.62,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411747266,88.65,23.11,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411754440,7.90,18.01,"Mbit","['http://chi.ookla.towerstream.net/speedtest/']"
1411758115,26.09,23.33,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411761703,78.30,23.30,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411765304,66.31,23.31,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411768906,62.93,23.29,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411772511,79.87,23.39,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411776108,52.74,23.32,"Mbit","['http://speedtest.servercentral.net/speedtest/']"
1411779706,65.05,23.27,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411783309,84.76,23.32,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411786912,84.15,23.28,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411790503,52.46,23.24,"Mbit","['http://speedtest-1.silverip.net/speedtest/']"
1411794115,73.99,23.45,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411797709,82.81,23.31,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411801313,75.70,23.40,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411804908,85.38,23.31,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
1411808513,79.22,23.40,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411812110,80.89,23.41,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411815708,65.81,23.39,"Mbit","['http://sto-chic-01.sys.comcast.net/speedtest/']"
1411819312,84.69,23.31,"Mbit","['http://test.chi.host-engine.com/speedtest/']"
